x,y,z
-283.06835997354204,173.56685795473103,63.173169950632115
-278.0436167029609,178.52257980991664,64.97690519522216
-272.90283434664815,184.1894452111356,67.03947552285887
-267.5010793407432,190.2811952690045,69.25669121851256
-262.4831726733154,195.9775011204739,71.32997699372382
-257.40311407361384,201.83976133996944,73.46366521914304
-249.5670765904816,210.35022314006403,76.56121999423704
-244.81188917226936,215.2279770154233,78.33657721494443
-238.70244083346935,221.873362140146,80.75529959557889
-234.1903073394868,227.389037852499,82.76284137674041
-230.14278060652202,232.2949106308285,84.54843304114918
-224.7666417076688,238.4690250796111,86.79562692345893
-219.22464035397394,244.82700229518719,89.10974138007133
-213.42065678131362,251.4212288034209,91.50984354707755
-207.47460080702996,258.13743271033655,93.95434185645725
-200.76955802613674,264.7992857536918,96.37905806929425
-195.05374901208128,271.101072731679,98.67272095196795
-187.89278871678474,278.3170024600935,101.29910458566744
-184.3743473523531,283.4203142728195,103.15655818167879
-175.84851456683379,291.14001116082613,105.96629806647064
-169.75799542264062,298.0504212837458,108.48148165778524
-164.382244146801,304.3923032535305,110.78973792401639
-159.0807337413075,310.78452236274455,113.11631541067793
-152.48967663196962,318.3313969293696,115.86315311467008
-147.31415608346896,326.8639459463227,118.96874697925836
-113.6953455739686,691.6328758634328,251.73377985422087
-95.421016004604,689.8040839506272,251.06815403329287
-74.58454242395189,686.6365526209106,249.91526691317037
-35.618248953703954,655.7566047921786,238.67588506781868
-17.62457234698412,652.8763430429781,237.6275555242142
1.6916723144602313,647.6811880792176,235.73667375500506
17.421699571767732,645.3612196698215,234.892274309547
35.8067548895331,645.3971043260259,234.90533525627228
52.70386342793464,642.7238575055245,233.932352984763
1706.359254323304,9470.760134393686,3447.0747847942794
2211.9046346404402,9375.55482064722,3412.422884446591
2498.6888315166593,9450.241608169934,3439.6066519978235
2767.858486016237,9438.617668861178,3435.3758840845194
3017.696613792528,9357.259444992063,3405.7639122833957
2680.803900428536,4352.292935366883,1584.105079280622
2452.092462535718,1800.2486477304997,655.236922051884
2131.114186419495,1253.6377892839278,456.2868398506352
2144.874432581037,867.2393967134008,315.64932638665647
2143.922120040887,805.0289730684377,293.00658391879955
2135.888358892407,743.561130361471,270.6341188089068
2128.139518392291,684.9272738394146,249.29314031464304
0.0,0.0,0.0
3821.5785466455686,192.8832113385028,89.94291857667292
3841.2710279260773,104.46505516562404,48.71285523331488
3847.458653335036,16.165870641545062,7.538269280895524
2307.89952808881,-158.30584314582046,-73.81922698958007
2268.8216545152054,-314.7653557727122,-146.7774959186984
2145.6915984008588,-400.61790283191374,-186.81119608451647
2152.950399363593,-452.16001400818334,-210.84567724348733
2161.7211301005473,-507.24967232656434,-236.53440680249062
2173.681462827707,-563.1515826478648,-262.60189569080694
2227.9902452930037,-746.190247462822,-347.9542268324874
2209.173521505871,-798.7932783228989,-372.483422964705
2226.413978686012,-863.013974491655,-402.43002540024133
2266.841922091171,-1587.1485825540542,-740.0995386748065
2186.605717721435,-1614.6466996124543,-752.9221212439811
1632.8530531277672,-1644.4609293565097,-766.8247248956267
1629.951002308354,-1724.8546346569306,-804.312925344669
1626.4395167880177,-1812.2078592468754,-845.0464029354938
1233.4255627330729,-1534.2031198885004,-715.4106639692992
1198.9551536156737,-1572.7618657394578,-733.390902448453
1155.787409554475,-1603.4172957700537,-747.6857642357545
1106.7038557022636,-1622.8304758148422,-756.7382787597812
769.2279212124756,-1274.8690418003098,-594.4811973362094
744.2861907011975,-1311.4811153745252,-611.5536876248003
718.2179876244162,-1348.570450893404,-628.8487288131338
766.2120805437345,-2978.2220043124235,-1388.7677282966124
400.1821500850844,-3505.920826583531,-1634.8377303210034
300.15023825749154,-3492.982745324125,-1628.8046039479107
201.91061031376273,-3473.5924731326636,-1619.7627715313222
102.11878365451632,-3462.2184047652427,-1614.4589563472155
7.294585542953206,-3463.222321031545,-1614.9270901903387
-91.4966480131462,-3454.7565261492227,-1610.9794252043423
-185.641693355909,-3443.940661712999,-1605.9359047881649
