x,y,z
754.338,-1113.236,866.996
757.166,-1117.41,870.247
785.663,-1112.385,866.216
789.557,-1117.898,870.51
792.478,-1122.033,873.73
820.188,-1115.103,868.214
822.195,-1117.832,870.338
825.207,-1121.927,873.526
851.965,-1113.153,866.574
855.066,-1117.206,869.729
859.202,-1122.61,873.936
888.155,-1116.013,868.676
890.282,-1118.686,870.756
892.41,-1121.359,872.836
919.26,-1111.603,865.116
921.446,-1114.246,867.173
950.436,-1106.674,861.151
956.046,-1113.207,866.235
960.534,-1118.433,870.301
988.573,-1108.97,862.804
992.026,-1112.843,865.818
994.327,-1115.425,867.827
1022.379,-1105.449,859.931
1028.274,-1111.825,864.89
1032.991,-1116.925,868.857
1062.359,-1107.627,861.485
1067.188,-1112.661,865.4
1070.81,-1116.437,868.337
1100.27,-1106.552,860.506
1105.209,-1111.52,864.37
1110.149,-1116.488,868.233
1139.712,-1105.993,859.926
1143.499,-1109.668,862.782
1173.011,-1098.645,854.062
1180.746,-1105.889,859.693
1185.902,-1110.718,863.447
1215.536,-1099.041,854.216
1222.114,-1104.988,858.838
1230.006,-1112.125,864.385
1259.768,-1099.768,854.621
1265.134,-1104.453,858.262
1271.843,-1110.309,862.813
1303.026,-1098.456,853.438
1309.862,-1104.219,857.915
1315.331,-1108.829,861.497
1347.992,-1097.417,852.461
1356.348,-1104.219,857.744
1387.63,-1091.013,847.313
1394.717,-1096.585,851.64
1404.639,-1104.386,857.699
1436.038,-1090.417,846.669
1446.131,-1098.081,852.62
1457.665,-1106.839,859.421
1490.693,-1093.116,848.578
1496.556,-1097.416,851.916
1505.352,-1103.865,856.922
1536.957,-1088.31,844.653
1548.871,-1096.747,851.202
1560.786,-1105.183,857.749
1594.038,-1089.797,845.606
1609.162,-1100.137,853.629
1621.26,-1108.408,860.048
1654.708,-1092.065,847.156
1663.917,-1098.143,851.87
1697.262,-1081.086,838.422
1706.605,-1087.037,843.038
1722.177,-1096.956,850.73
1758.771,-1080.909,838.058
1768.244,-1086.731,842.572
1777.717,-1092.553,847.086
1820.773,-1079.363,836.623
1836.773,-1088.847,843.975
1849.572,-1096.435,849.856
1889.708,-1080.138,836.976
1902.673,-1087.549,842.719
1915.639,-1094.96,848.462
1952.649,-1075.723,833.296
1972.34,-1086.57,841.699
1992.03,-1097.418,850.102
2029.238,-1076.949,833.973
2042.522,-1083.999,839.432
2082.937,-1064.37,823.948
2103.094,-1074.67,831.921
2126.612,-1086.687,841.224
2167.256,-1065.669,824.654
2177.446,-1070.68,828.532
2197.828,-1080.702,836.287
2241.942,-1060.095,820.025
2265.975,-1071.459,828.815
2293.441,-1084.446,838.862
2341.3,-1063.815,822.567
2365.579,-1074.847,831.097
2386.391,-1084.303,838.409
2434.468,-1062.058,820.854
2448.479,-1068.17,825.577
2476.502,-1080.396,835.026
2535.315,-1061.013,819.667
2560.067,-1071.371,827.669
1810.81,-726.231,560.761
1578.209,-605.904,467.603
1585.882,-582.132,449.002
1587.697,-582.799,449.516
1591.326,-584.131,450.544
1589.326,-557.051,429.394
1572.866,-551.282,424.947
1565.551,-548.718,422.97
1566.346,-523.431,403.211
1546.076,-516.657,397.992
1542.375,-490.612,377.657
1542.375,-490.612,377.657
1542.375,-490.612,377.657
1558.55,-471.04,362.306
1580.976,-477.817,367.52
1613.827,-462.489,355.423
1655.933,-448.965,344.703
1567.86,-354.044,270.865
1569.784,-354.479,271.197
1573.631,-355.348,271.862
1598.596,-337.337,257.699
1625.658,-343.048,262.061
1658.52,-349.982,267.359
1621.295,-318.364,242.792
1634.886,-321.033,244.827
1667.03,-303.121,230.716
1973.923,-302.223,228.889
1987.671,-304.328,230.483
3322.071,-461.413,348.321
3314.189,-460.318,347.495
3327.701,-415.18,312.179
3331.653,-415.673,312.551
3327.701,-415.18,312.179
3348.145,-370.684,277.34
3356.069,-371.562,277.997
3356.069,-371.562,277.997
3371.598,-326.133,242.447
