x,y,z
592.521,-389.156,564.191
595.138,-390.874,566.682
597.754,-392.593,569.172
613.732,-389.114,564.2
616.401,-390.806,566.653
620.403,-393.344,570.333
636.48,-389.6,564.978
639.2,-391.265,567.393
643.28,-393.763,571.014
656.673,-388.113,562.897
660.829,-390.57,566.46
676.968,-386.342,560.405
681.199,-388.757,563.908
685.43,-391.172,567.41
700.224,-385.867,559.795
704.528,-388.239,563.236
707.398,-389.82,565.531
723.654,-385.045,558.685
728.031,-387.374,562.064
732.408,-389.702,565.444
750.212,-385.396,559.281
754.66,-387.681,562.598
759.108,-389.966,565.913
775.504,-384.588,558.198
780.021,-386.829,561.45
786.045,-389.816,565.786
804.031,-384.857,558.68
702.535,-324.501,471.146
694.782,-320.919,465.946
698.259,-311.151,451.845
695.114,-309.749,449.81
691.968,-308.348,447.774
698.164,-300.043,435.796
694.975,-298.673,433.806
690.193,-296.618,430.821
697.602,-289.034,419.889
694.373,-287.696,417.945
701.486,-280.088,406.977
698.217,-278.782,405.081
694.946,-277.477,403.184
701.727,-269.882,392.233
700.072,-269.245,391.309
698.417,-268.609,390.383
703.232,-260.378,378.508
701.558,-259.758,377.607
699.884,-259.138,376.705
704.37,-250.928,364.859
702.677,-250.325,363.982
704.37,-250.928,364.859
710.279,-243.295,353.851
705.145,-241.536,351.293
709.019,-233.346,339.473
705.561,-232.207,337.817
703.831,-231.638,336.989
709.114,-224.049,326.042
705.621,-222.945,324.436
703.874,-222.394,323.633
710.62,-215.358,313.49
708.857,-214.823,312.712
708.857,-214.823,312.712
715.37,-207.739,302.5
715.37,-207.739,302.5
717.149,-208.256,303.252
723.461,-201.091,292.922
723.461,-201.091,292.922
725.256,-201.59,293.649
729.551,-193.865,282.502
738.603,-196.27,286.007
698.923,-177.32,258.497
702.572,-178.246,259.847
709.804,-171.677,250.38
698.77,-169.008,246.489
695.093,-168.119,245.191
696.47,-160.328,233.94
694.618,-159.902,233.318
690.913,-159.049,232.073
693.853,-151.746,221.533
691.988,-151.338,220.938
694.679,-144.045,210.411
692.801,-143.656,209.842
692.801,-143.656,209.842
695.245,-136.375,199.331
693.356,-136.005,198.789
693.356,-136.005,198.789
695.552,-128.739,188.3
695.552,-128.739,188.3
695.552,-128.739,188.3
699.428,-121.804,178.293
699.428,-121.804,178.293
699.428,-121.804,178.293
703.09,-114.833,168.233
701.168,-114.519,167.774
704.607,-107.531,157.69
706.538,-107.826,158.123
706.538,-107.826,158.123
709.769,-100.786,147.962
709.769,-100.786,147.962
711.709,-101.062,148.367
716.681,-94.228,138.511
716.681,-94.228,138.511
716.681,-94.228,138.511
719.496,-87.091,128.209
715.585,-86.618,127.512
733.864,-81.23,119.789
727.977,-80.578,118.828
731.902,-81.013,119.469
738.247,-74.122,109.535
742.184,-74.517,110.119
746.121,-74.913,110.703
752.29,-67.843,100.509
756.238,-68.199,101.036
760.187,-68.555,101.564
768.149,-61.466,91.349
776.068,-62.099,92.29
780.028,-62.416,92.761
789.798,-55.211,82.384
791.782,-55.349,82.591
801.704,-56.043,83.626
813.281,-48.664,73.002
825.212,-49.377,74.074
837.142,-50.091,75.144
853.051,-51.043,76.572
874.446,-43.552,65.82
1348.442,-53.676,82.018
1159.176,-23.041,37.131
1137.192,-22.604,36.427
1139.191,-22.643,36.491
1161.761,-11.542,20.528
1171.759,-11.641,20.704
1165.76,-11.582,20.598
1161.86,0.0,18.049
1159.86,0.0,18.018
1157.86,0.0,17.987
1157.948,10.918,0.979
1159.948,10.937,0.981
1161.948,10.956,0.982
1165.681,21.984,-16.139
1177.677,22.21,-16.305
1187.675,22.399,-16.444
1187.042,33.59,-33.887
1183.044,33.476,-33.773
1179.048,33.363,-33.659
1180.056,44.544,-51.061
1182.053,44.619,-51.148
1182.696,55.843,-68.622
1184.69,55.937,-68.738
1188.679,56.125,-68.969
1192.93,67.652,-86.859
1200.896,68.103,-87.439
1280.297,84.8,-112.217
1292.225,85.59,-113.263
1300.177,86.117,-113.959
1307.413,99.096,-134.066
1319.318,99.999,-135.288
1337.172,101.352,-137.119
1753.596,149.756,-206.055
1754.812,166.797,-232.584
1754.812,166.797,-232.584
1756.787,166.985,-232.846
1753.493,183.693,-258.927
1755.461,183.9,-259.217
1753.576,200.832,-285.625
1757.5,201.282,-286.264
1763.383,201.955,-287.222
1758.947,218.75,-313.454
1756.992,218.507,-313.106
1762.856,219.236,-314.151
1765.64,237.082,-341.91
1765.64,237.082,-341.91
1769.534,237.605,-342.664
1761.992,254.201,-368.635
1763.93,254.481,-369.04
1769.746,255.32,-370.257
1767.419,272.804,-397.531
1767.419,272.804,-397.531
1769.349,273.102,-397.965
1766.42,290.63,-425.316
1768.34,290.946,-425.779
1764.804,308.511,-453.198
1770.535,309.513,-454.669
1776.264,310.515,-456.142
1772.066,328.201,-483.759
1773.965,328.553,-484.278
1777.764,329.257,-485.315
1772.926,347.004,-513.037
1774.814,347.373,-513.584
1776.702,347.743,-514.13
1774.983,366.3,-543.066
1778.736,367.075,-544.215
1784.365,368.236,-545.937
1780.06,386.541,-574.52
1781.924,386.946,-575.121
1785.651,387.755,-576.324
1778.813,405.713,-604.405
1784.366,406.979,-606.292
1788.068,407.823,-607.55
1782.378,426.287,-636.401
1789.729,428.045,-639.026
1779.683,445.672,-666.642
1786.976,447.498,-669.374
1785.153,447.042,-668.691
1759.992,460.863,-690.614
1761.802,461.337,-691.324
1770.846,463.705,-694.873
1768.555,483.661,-725.996
1781.111,487.094,-731.15
1786.492,488.566,-733.358
1774.399,506.24,-761.081
1779.733,507.762,-763.369
1793.956,511.82,-769.47
1784.605,530.637,-798.928
1789.889,532.209,-801.295
1796.936,534.304,-804.45
1786.791,553.206,-834.054
1797.26,556.448,-838.941
1804.24,558.608,-842.199
1789.786,576.522,-870.331
1796.696,578.748,-873.691
1807.061,582.087,-878.731
1798.651,602.341,-910.415
1802.071,603.486,-912.145
1792.86,623.78,-943.904
1799.625,626.134,-947.465
1806.39,628.488,-951.027
1796.258,648.908,-982.996
1806.293,652.533,-988.486
1812.983,654.95,-992.148
1801.88,675.515,-1024.357
1811.798,679.233,-1029.996
1818.411,681.712,-1033.756
1806.325,702.41,-1066.187
1816.124,706.221,-1071.972
1822.657,708.761,-1075.828
1803.123,726.979,-1104.512
1806.349,728.279,-1106.488
1812.8,730.88,-1110.439
1805.244,754.348,-1147.117
1817.98,759.67,-1155.209
1817.98,759.67,-1155.209
1796.716,777.884,-1183.914
1824.986,790.123,-1202.542
1833.67,822.311,-1252.55
1842.963,826.478,-1258.897
1852.254,830.645,-1265.245
1834.718,852.049,-1298.86
1843.876,856.302,-1305.344
1849.982,859.137,-1309.667
1837.403,883.485,-1347.792
1858.453,893.607,-1363.232
1867.475,897.944,-1369.85
1844.528,918.16,-1401.699
1853.411,922.581,-1408.449
1865.253,928.476,-1417.449
1847.053,951.716,-1453.936
1855.792,956.22,-1460.816
1870.359,963.725,-1472.283
1856.557,990.164,-1513.683
1865.152,994.748,-1520.691
1868.016,996.276,-1523.027
1835.972,1013.511,-1550.375
1830.341,1010.403,-1545.62
1792.305,1024.117,-1567.576
1784.007,1019.375,-1560.318
1778.476,1016.215,-1555.48
1743.064,1030.992,-1579.052
1759.356,1040.628,-1593.809
1778.36,1051.869,-1611.026
1877.682,1149.783,-1762.018
1898.989,1162.83,-1782.013
1874.621,1188.572,-1822.493
1890.286,1198.504,-1837.722
1900.73,1205.126,-1847.875
1864.498,1224.27,-1878.262
1856.825,1219.232,-1870.532
1841.48,1209.155,-1855.073
1790.038,1217.545,-1868.943
1782.527,1212.437,-1861.101
1777.52,1209.031,-1855.874
1731.249,1220.155,-1873.922
1723.903,1214.978,-1865.97
1719.006,1211.526,-1860.669
1668.03,1218.533,-1872.378
1658.457,1211.54,-1861.632
1610.095,1219.637,-1874.997
1598.41,1210.787,-1861.391
1593.737,1207.246,-1855.948
1550.296,1218.232,-1873.738
1550.296,1218.232,-1873.738
1543.456,1212.858,-1865.471
1497.724,1221.514,-1879.666
1491.057,1216.077,-1871.299
1484.392,1210.64,-1862.933
1434.574,1215.013,-1870.521
1428.082,1209.515,-1862.057
1423.755,1205.85,-1856.414
1380.696,1215.112,-1871.512
1376.487,1211.408,-1865.805
1331.32,1218.312,-1877.263
1327.23,1214.569,-1871.496
1323.14,1210.826,-1865.729
1280.153,1219.062,-1879.227
1276.183,1215.282,-1873.4
1272.214,1211.502,-1867.573
1229.323,1219.222,-1880.265
1223.552,1213.498,-1871.438
1215.857,1205.866,-1859.668
1171.404,1211.096,-1868.506
1171.404,1211.096,-1868.506
1167.68,1207.245,-1862.564
1123.365,1211.97,-1870.614
1117.965,1206.143,-1861.62
1116.164,1204.201,-1858.622
1073.87,1210.351,-1868.86
1068.658,1204.475,-1859.788
1028.152,1212.12,-1872.327
1024.802,1208.171,-1866.227
1021.453,1204.223,-1860.128
981.016,1211.408,-1871.95
979.405,1209.419,-1868.876
976.183,1205.44,-1862.728
935.767,1212.183,-1873.86
934.221,1210.179,-1870.763
931.127,1206.172,-1864.568
887.784,1208.441,-1868.777
881.856,1200.372,-1856.297
880.373,1198.354,-1853.177
838.892,1202.139,-1859.717
837.475,1200.108,-1856.576
836.058,1198.077,-1853.434
796.064,1203.462,-1862.445
794.712,1201.419,-1859.282
754.673,1206.4,-1867.664
753.388,1204.345,-1864.483
750.816,1200.235,-1858.12
710.878,1204.791,-1865.838
709.659,1202.725,-1862.638
706.001,1196.525,-1853.037
663.94,1196.496,-1853.644
662.788,1194.418,-1850.426
660.483,1190.264,-1843.989
619.909,1191.864,-1847.114
618.822,1189.777,-1843.878
617.737,1187.69,-1840.644
578.396,1190.966,-1846.36
577.377,1188.869,-1843.108
575.34,1184.676,-1836.607
537.111,1189.65,-1844.951
536.161,1187.545,-1841.685
496.953,1190.035,-1846.174
495.188,1185.808,-1839.615
495.188,1185.808,-1839.615
455.287,1185.783,-1840.197
454.473,1183.662,-1836.905
454.473,1183.662,-1836.905
416.268,1187.497,-1843.474
414.776,1183.241,-1836.866
413.283,1178.985,-1830.259
373.871,1178.165,-1829.593
373.871,1178.165,-1829.593
372.517,1173.896,-1822.965
334.012,1174.822,-1825.005
334.012,1174.822,-1825.005
296.083,1177.525,-1829.805
295.544,1175.38,-1826.472
295.004,1173.235,-1823.139
257.593,1177.72,-1830.707
257.593,1177.72,-1830.707
257.123,1175.57,-1827.366
219.165,1177.548,-1831.036
219.565,1179.701,-1834.383
218.764,1175.395,-1827.688
180.476,1174.855,-1827.442
180.807,1177.011,-1830.795
180.807,1177.011,-1830.795
143.057,1180.426,-1836.701
142.796,1178.268,-1833.344
142.796,1178.268,-1833.344
104.549,1177.006,-1831.973
104.742,1179.166,-1835.334
66.654,1179.705,-1836.766
66.654,1179.705,-1836.766
66.654,1179.705,-1836.766
28.547,1179.885,-1837.638
28.547,1179.885,-1837.638
28.547,1179.885,-1837.638
-9.569,1179.705,-1837.95
-9.569,1179.705,-1837.95
-9.569,1179.705,-1837.95
-47.769,1181.326,-1841.068
-47.769,1181.326,-1841.068
-47.682,1179.166,-1837.702
-85.937,1180.426,-1840.259
-86.094,1182.584,-1843.624
-86.252,1184.742,-1846.988
-124.532,1183.478,-1845.613
-124.532,1183.478,-1845.613
-124.759,1185.634,-1848.975
-163.369,1186.159,-1850.393
-163.369,1186.159,-1850.393
-200.971,1179.869,-1841.178
-200.971,1179.869,-1841.178
-201.337,1182.018,-1844.532
-239.974,1181.814,-1844.815
-239.974,1181.814,-1844.815
-239.974,1181.814,-1844.815
-278.677,1181.242,-1844.524
-279.182,1183.382,-1847.866
-279.182,1183.382,-1847.866
-319.156,1186.702,-1853.659
-318.583,1184.568,-1850.326
-318.583,1184.568,-1850.326
-358.162,1185.369,-1852.189
-358.805,1187.497,-1855.514
-360.091,1191.754,-1862.165
-399.331,1190.026,-1860.083
-398.619,1187.905,-1856.768
-399.331,1190.026,-1860.083
-439.368,1190.035,-1860.719
-438.587,1187.921,-1857.415
-477.847,1185.439,-1854.157
-478.696,1187.545,-1857.451
-478.696,1187.545,-1857.451
-518.014,1184.676,-1853.592
-518.931,1186.773,-1856.872
-519.848,1188.869,-1860.153
-559.281,1185.602,-1855.677
-559.281,1185.602,-1855.677
-559.281,1185.602,-1855.677
-598.678,1181.955,-1850.606
-599.73,1184.032,-1853.859
-600.782,1186.109,-1857.111
-639.147,1179.993,-1848.179
-641.385,1184.126,-1854.652
-644.743,1190.326,-1864.363
-684.434,1185.848,-1858.004
-685.62,1187.903,-1861.224
-687.992,1192.014,-1867.664
-729.06,1189.159,-1863.855
-731.565,1193.246,-1870.26
-770.17,1185.893,-1859.406
-771.489,1187.924,-1862.59
-772.808,1189.955,-1865.774
-812.694,1184.232,-1857.479
-814.078,1186.25,-1860.643
-815.463,1188.267,-1863.807
-856.813,1184.133,-1858.009
-859.713,1188.14,-1864.297
-861.162,1190.143,-1867.441
-904.221,1187.538,-1864.05
-910.28,1195.494,-1876.54
-910.28,1195.494,-1876.54
-952.129,1190.404,-1869.26
-956.866,1196.327,-1878.559
-960.024,1200.275,-1884.759
-1000.516,1192.724,-1873.626
-1000.516,1192.724,-1873.626
-1040.831,1184.778,-1861.874
-1044.244,1188.663,-1867.977
-1044.244,1188.663,-1867.977
-1088.032,1184.14,-1861.612
-1095.108,1191.842,-1873.72
-1098.646,1195.692,-1879.774
-1141.022,1188.694,-1869.53
-1146.516,1194.418,-1878.532
-1150.18,1198.234,-1884.534
-1192.764,1190.712,-1873.478
-1194.657,1192.602,-1876.452
-1200.337,1198.272,-1885.373
-1245.003,1192.112,-1876.47
-1248.912,1195.855,-1882.361
-1254.776,1201.469,-1891.199
-1299.731,1194.737,-1881.409
-1301.746,1196.589,-1884.326
-1307.792,1202.146,-1893.077
-1355.028,1196.687,-1885.307
-1359.178,1200.352,-1891.081
-1359.178,1200.352,-1891.081
-1406.598,1194.329,-1882.434
-1415.137,1201.578,-1893.86
-1458.449,1191.36,-1878.613
-1465.028,1196.734,-1887.089
-1473.802,1203.9,-1898.388
-1519.56,1194.855,-1885.008
-1526.314,1200.166,-1893.386
-1528.565,1201.936,-1896.179
-1572.128,1190.561,-1879.136
-1574.437,1192.31,-1881.895
-1585.98,1201.051,-1895.692
-1639.093,1195.994,-1888.639
-1648.554,1202.897,-1899.54
-1660.38,1211.526,-1913.167
-1706.909,1200.517,-1896.739
-1709.331,1202.22,-1899.43
-1716.594,1207.328,-1907.501
-1760.681,1194.041,-1887.486
-1770.587,1200.758,-1898.104
-1785.445,1210.835,-1914.033
-1832.291,1198.504,-1895.551
-1842.414,1205.126,-1906.024
-1857.598,1215.058,-1921.733
-1904.747,1201.972,-1902.08
-1912.501,1206.865,-1909.822
-1959.547,1193.189,-1889.248
-1967.46,1198.007,-1896.876
-1983.283,1207.642,-1912.133
-2038.585,1197.964,-1897.914
-2049.343,1204.285,-1907.929
-2062.79,1212.188,-1920.449
-2107.589,1195.384,-1894.967
-2121.292,1203.156,-1907.288
-2137.737,1212.483,-1922.073
-2185.443,1196.448,-1897.834
-2202.19,1205.616,-1912.377
-2216.146,1213.256,-1924.496
-2269.713,1199.403,-1903.747
-2283.917,1206.908,-1915.66
-2295.279,1212.913,-1925.19
-2343.306,1195.229,-1898.388
-2363.532,1205.546,-1914.773
-2389.537,1218.809,-1935.841
-2443.78,1203.043,-1912.121
-2455.529,1208.827,-1921.315
-2506.705,1190.883,-1894.156
-2524.61,1199.39,-1907.685
-2542.515,1207.896,-1921.215
-2599.913,1191.796,-1897.025
-2621.124,1201.519,-1912.502
-2648.395,1214.02,-1932.401
-2709.344,1198.104,-1908.554
-2724.72,1204.904,-1919.385
-2743.173,1213.064,-1932.383
-2798.168,1193.387,-1902.585
-2816.885,1201.37,-1915.311
-2841.84,1212.013,-1932.28
-2906.513,1195.159,-1907.027
-2950.791,1213.366,-1936.079
-2976.092,1223.77,-1952.68
-3009.444,1192.7,-1904.796
-2999.83,1188.89,-1898.711
-2996.625,1187.619,-1896.682
-3028.727,1156.432,-1848.595
-3002.758,1146.516,-1832.744
-3023.592,1111.723,-1778.865
-3020.306,1110.514,-1776.932
-3010.447,1106.889,-1771.131
-3029.806,1072.196,-1717.386
-3019.828,1068.665,-1711.73
-3009.85,1065.134,-1706.074
-3034.398,1032.912,-1656.258
-3017.577,1027.186,-1647.077
-3010.849,1024.896,-1643.404
-3037.386,993.889,-1595.513
-3030.582,991.663,-1591.94
-3023.78,989.437,-1588.365
-3038.787,955.145,-1535.177
-3035.35,954.064,-1533.44
-3035.35,954.064,-1533.44
-3066.402,925.079,-1488.768
-3059.457,922.984,-1485.396
-3064.959,886.682,-1428.929
-3047.425,881.609,-1420.753
-3057.945,884.653,-1425.658
164.573,-376.37,588.884
175.76,-372.588,583.166
175.267,-371.544,581.533
174.776,-370.501,579.899
186.232,-367.673,575.672
185.706,-366.635,574.046
185.18,-365.596,572.419
196.445,-362.677,568.048
195.885,-361.644,566.43
195.885,-361.644,566.43
206.991,-358.632,561.909
206.991,-358.632,561.909
219.845,-358.587,562.039
220.472,-359.608,563.641
221.098,-360.63,565.241
232.765,-358.408,561.961
233.425,-359.423,563.553
234.084,-360.438,565.145
245.746,-358.094,561.674
246.439,-359.103,563.256
247.131,-360.111,564.838
259.508,-358.646,562.747
260.234,-359.648,564.319
260.959,-360.65,565.891
273.387,-359.046,563.586
273.387,-359.046,563.586
274.144,-360.041,565.147
286.586,-358.306,562.638
287.375,-359.293,564.188
288.165,-360.28,565.738
299.826,-357.426,561.472
301.469,-359.384,564.549
302.291,-360.363,566.087
314.809,-358.347,563.141
316.515,-360.289,566.193
316.515,-360.289,566.193
329.063,-358.13,563.024
329.948,-359.093,564.538
330.833,-360.056,566.051
344.322,-358.707,564.159
345.237,-359.661,565.66
357.829,-357.214,562.043
358.776,-358.159,563.53
359.722,-359.104,565.017
372.328,-356.511,561.174
374.283,-358.382,564.12
375.26,-359.318,565.592
387.904,-356.569,561.506
389.919,-358.421,564.423
391.935,-360.273,567.339
404.641,-357.357,562.993
405.679,-358.273,564.437
407.754,-360.106,567.324
420.486,-357.03,562.73
422.62,-358.842,565.587
424.755,-360.655,568.443
438.631,-358.304,564.996
439.728,-359.199,566.41
440.824,-360.095,567.822
454.743,-357.571,564.106
455.868,-358.457,565.502
458.119,-360.227,568.295
472.1,-357.518,564.293
473.255,-358.392,565.672
476.718,-361.015,569.812
489.599,-357.245,564.139
491.964,-358.971,566.864
506.02,-355.898,562.296
508.442,-357.601,564.986
510.862,-359.304,567.677
526.223,-356.869,564.122
528.7,-358.548,566.777
529.938,-359.388,568.104
544.119,-355.909,562.906
546.65,-357.565,565.523
549.181,-359.22,568.142
563.412,-355.536,562.623
567.289,-357.982,566.495
569.873,-359.613,569.075
582.853,-354.905,561.943
585.491,-356.511,564.486
589.447,-358.92,568.3
605.121,-355.596,563.365
607.811,-357.177,565.869
610.5,-358.757,568.372
626.248,-355.195,563.069
630.359,-357.527,566.766
634.47,-359.859,570.462
648.934,-355.267,563.533
651.726,-356.795,565.956
655.912,-359.087,569.593
671.823,-355.017,563.499
676.084,-357.269,567.074
678.926,-358.77,569.456
694.901,-354.442,562.962
699.235,-356.653,566.473
715.217,-352.093,559.618
719.623,-354.262,563.065
724.029,-356.43,566.512
741.567,-352.303,560.354
744.551,-353.721,562.61
749.027,-355.847,565.992
766.641,-351.427,559.38
772.701,-354.205,563.801
777.247,-356.289,567.117
794.967,-351.544,560.002
801.117,-354.264,564.334
701.882,-299.345,477.237
698.762,-298.014,475.116
698.955,-287.41,458.6
694.211,-285.46,455.487
691.048,-284.159,453.412
695.473,-275.629,440.193
692.269,-274.359,438.164
689.064,-273.089,436.136
694.692,-265.248,424.008
691.446,-264.008,422.026
689.822,-263.389,421.036
696.741,-256.18,409.913
693.455,-254.971,407.979
700.082,-247.747,396.827
696.755,-246.57,394.942
695.093,-245.981,393.999
699.728,-238.188,381.931
698.046,-237.616,381.013
696.364,-237.043,380.094
704.075,-230.386,369.845
702.374,-229.83,368.951
700.674,-229.273,368.058
704.696,-221.499,356.008
706.415,-222.039,356.877
704.696,-221.499,356.008
701.487,-211.626,340.579
699.75,-211.102,339.736
706.624,-204.424,329.439
704.871,-203.916,328.621
704.871,-203.916,328.621
709.742,-196.702,317.457
707.972,-196.211,316.665
707.972,-196.211,316.665
714.364,-189.461,306.248
714.364,-189.461,306.248
714.364,-189.461,306.248
722.341,-183.109,296.478
722.341,-183.109,296.478
716.937,-181.739,294.26
726.495,-175.788,285.138
699.279,-161.272,262.1
701.11,-161.694,262.786
700.854,-153.807,250.495
697.165,-152.997,249.177
693.476,-152.188,247.859
694.73,-144.816,236.395
691.015,-144.042,235.13
693.851,-137.102,224.363
691.981,-136.732,223.757
690.11,-136.363,223.152
692.686,-129.451,212.426
690.804,-129.1,211.849
690.804,-129.1,211.849
693.132,-122.203,201.141
693.132,-122.203,201.141
693.132,-122.203,201.141
695.228,-115.304,190.427
695.228,-115.304,190.427
695.228,-115.304,190.427
697.092,-108.407,179.71
697.092,-108.407,179.71
697.092,-108.407,179.71
702.571,-102.072,169.926
702.571,-102.072,169.926
702.571,-102.072,169.926
707.856,-95.669,160.034
707.856,-95.669,160.034
711.001,-88.958,149.629
712.944,-89.201,150.037
712.944,-89.201,150.037
715.879,-82.445,139.557
717.83,-82.669,139.938
716.639,-75.457,128.683
734.261,-77.312,131.847
724.471,-76.281,130.089
730.92,-69.796,120.086
734.849,-70.171,120.732
738.779,-70.546,121.377
745.056,-63.891,111.107
748.998,-64.229,111.695
754.911,-64.736,112.576
761.013,-57.894,102.012
766.944,-58.345,102.807
772.874,-58.796,103.601
780.776,-51.881,92.952
796.63,-52.934,94.839
806.539,-53.593,96.018
818.261,-46.532,85.201
830.177,-47.209,86.441
846.067,-48.113,88.095
865.593,-40.964,77.262
1169.451,-33.137,69.789
1150.634,-21.72,51.711
1132.655,-21.381,50.903
1134.653,-21.418,50.992
1157.42,-10.918,34.989
1171.412,-11.05,35.412
1165.415,-10.994,35.23
1157.967,0.0,-8.691
1157.967,0.0,-8.691
1157.967,0.0,-8.691
1159.658,9.907,-26.359
1163.657,9.942,-26.45
1165.656,9.959,-26.495
1178.978,20.153,-44.762
1194.964,20.427,-45.369
1196.963,20.461,-45.445
1193.918,30.632,-63.548
1191.921,30.581,-63.442
1191.921,30.581,-63.442
1192.507,40.829,-81.708
1192.507,40.829,-81.708
1196.495,40.965,-81.981
1214.628,52.036,-101.845
1248.478,53.486,-104.684
1278.346,54.766,-107.189
1291.952,66.501,-128.203
1299.904,66.91,-128.991
1307.854,67.319,-129.78
1315.021,79.084,-150.798
1328.906,79.919,-152.391
1344.774,80.873,-154.211
1367.253,94.126,-177.997
1742.401,135.198,-254.005
1748.32,135.658,-254.867
1748.918,151.095,-282.381
1746.951,150.925,-282.064
1748.918,151.095,-282.381
1746.985,166.401,-309.642
1748.946,166.587,-309.989
1752.867,166.961,-310.685
1746.446,181.926,-337.304
1748.399,182.13,-337.682
1758.167,183.147,-339.568
1755.059,198.597,-367.078
1755.059,198.597,-367.078
1751.383,214.053,-394.594
1753.32,214.29,-395.03
1757.194,214.764,-395.903
1752.924,230.271,-423.504
1754.853,230.524,-423.971
1760.638,231.284,-425.368
1755.758,246.853,-453.075
1755.758,246.853,-453.075
1757.677,247.122,-453.571
1750.304,262.412,-480.761
1754.121,262.984,-481.81
1759.848,263.842,-483.383
1757.562,280.073,-512.29
1763.256,280.981,-513.949
1772.746,282.493,-516.716
1752.766,296.03,-540.689
1735.784,293.162,-535.451
1735.784,293.162,-535.451
1728.617,308.646,-562.99
1730.492,308.981,-563.601
1737.635,327.257,-596.222
1752.534,330.063,-601.335
1763.709,332.168,-605.169
1760.64,349.053,-635.235
1764.339,349.786,-636.57
1769.887,350.886,-638.572
1762.409,367.137,-667.475
1769.753,368.666,-670.257
1773.424,369.431,-671.647
1759.777,384.564,-698.512
1767.064,386.157,-701.404
1779.816,388.943,-706.466
1770.892,405.371,-735.674
1772.699,405.785,-736.425
1779.927,407.439,-739.427
1773.881,424.772,-770.268
1770.298,423.914,-768.712
1766.714,423.055,-767.157
1752.932,438.573,-794.707
1747.604,437.24,-792.291
1729.785,451.691,-817.908
1740.343,454.448,-822.9
1754.422,458.124,-829.557
1755.044,477.836,-864.69
1762.015,479.734,-868.124
1768.987,481.632,-871.56
1765.143,500.638,-905.4
1768.594,501.617,-907.17
1777.221,504.064,-911.594
1769.017,522.249,-943.939
1775.847,524.265,-947.584
1782.676,526.282,-951.228
1770.19,543.562,-981.93
1776.946,545.637,-985.677
1780.324,546.674,-987.551
1767.034,563.992,-1018.312
1780.396,568.256,-1026.011
1783.736,569.323,-1027.937
1772.862,587.82,-1060.818
1789.368,593.293,-1070.695
1780.779,613.045,-1105.829
1777.517,611.922,-1103.803
1777.517,611.922,-1103.803
1761.662,629.382,-1134.799
1774.544,633.985,-1143.097
1793.868,640.888,-1155.544
1780.071,659.72,-1189.0
1789.606,663.254,-1195.369
1799.143,666.788,-1201.738
1787.427,686.95,-1237.58
1796.835,690.566,-1244.094
1793.699,689.36,-1241.922
1777.913,708.35,-1275.644
1790.28,713.278,-1284.518
1799.557,716.974,-1291.174
1782.649,736.091,-1325.115
1794.839,741.125,-1334.176
1800.933,743.641,-1338.706
1782.938,762.848,-1372.797
1788.941,765.416,-1377.42
1791.942,766.7,-1379.731
1787.761,792.455,-1425.595
1820.267,806.863,-1451.516
1835.042,813.413,-1463.297
1811.359,831.725,-1495.753
1820.082,835.73,-1502.956
1801.228,856.683,-1540.152
1815.524,863.482,-1552.376
1832.678,871.641,-1567.044
1815.154,894.182,-1607.082
1823.583,898.335,-1614.544
1832.013,902.487,-1622.008
1810.379,923.733,-1659.705
1826.937,932.181,-1674.886
1840.736,939.222,-1687.536
1817.585,960.635,-1725.52
1833.838,969.225,-1740.95
1844.673,974.951,-1751.236
1820.04,996.489,-1789.432
1830.668,1002.308,-1799.881
1846.61,1011.036,-1815.555
1820.479,1032.679,-1853.928
1833.501,1040.066,-1867.189
1846.523,1047.453,-1880.45
1803.573,1060.185,-1902.817
1793.37,1054.187,-1892.051
1750.303,1066.422,-1913.531
1737.819,1058.815,-1899.883
1725.335,1051.209,-1886.233
1677.618,1059.735,-1901.07
1667.85,1053.565,-1890.0
1660.524,1048.937,-1881.699
1617.901,1059.953,-1901.01
1610.743,1055.263,-1892.599
1605.97,1052.136,-1886.991
1561.03,1061.062,-1902.56
1551.711,1054.727,-1891.201
1540.061,1046.809,-1877.003
1495.5,1055.113,-1891.465
1490.955,1051.906,-1885.716
1444.183,1058.108,-1896.419
1437.539,1053.24,-1887.693
1430.893,1048.371,-1878.968
1388.811,1057.269,-1894.508
1382.341,1052.344,-1885.682
1378.028,1049.061,-1879.799
1336.054,1057.471,-1894.47
1333.957,1055.811,-1891.496
1329.762,1052.49,-1885.549
1281.685,1055.418,-1890.405
1275.571,1050.385,-1881.389
1275.571,1050.385,-1881.389
1229.863,1054.458,-1888.306
1221.954,1047.677,-1876.162
1218.0,1044.287,-1870.091
1176.6,1051.226,-1882.145
1170.852,1046.09,-1872.95
1131.379,1054.322,-1887.323
1129.524,1052.593,-1884.229
1127.669,1050.865,-1881.135
1086.307,1056.968,-1891.701
1080.929,1051.736,-1882.336
1075.551,1046.503,-1872.972
1034.484,1052.131,-1882.692
1031.024,1048.612,-1876.396
1024.104,1041.574,-1863.802
983.352,1046.733,-1872.69
983.352,1046.733,-1872.69
980.019,1043.185,-1866.341
939.35,1047.939,-1874.508
939.35,1047.939,-1874.508
900.188,1054.121,-1885.23
897.11,1050.517,-1878.785
897.11,1050.517,-1878.785
856.459,1054.509,-1885.594
852.036,1049.064,-1875.857
846.14,1041.804,-1862.876
804.534,1043.509,-1865.601
804.534,1043.509,-1865.601
