x,y,z
-1385.209,-714.381,830.429
-1355.054,-723.884,842.214
-1342.679,-717.273,834.522
-1314.125,-727.022,846.575
-1306.502,-722.805,841.665
-1295.831,-716.901,834.791
-1267.421,-726.024,846.094
-1258.412,-720.862,840.079
-1249.401,-715.701,834.065
-1222.64,-725.081,845.651
-1213.77,-719.82,839.515
-1188.468,-729.61,851.568
-1181.195,-725.145,846.357
-1172.467,-719.787,840.102
-1147.261,-729.049,851.525
-1140.108,-724.504,846.216
-1130.095,-718.141,838.785
-1105.03,-726.866,849.564
-1099.407,-723.167,845.24
-1090.971,-717.618,838.756
-1063.256,-723.962,846.737
-1057.733,-720.201,842.339
-1054.971,-718.321,840.139
-1027.389,-724.169,847.529
-1019.256,-718.437,840.821
-995.813,-726.707,851.033
-993.154,-724.766,848.761
-989.166,-721.856,845.352
-963.1,-727.773,852.801
-956.583,-722.849,847.031
-953.977,-720.879,844.722
-929.346,-727.33,852.785
-924.24,-723.334,848.099
-920.41,-720.336,844.585
-894.651,-725.342,850.943
-889.653,-721.29,846.188
-867.669,-728.961,855.666
-862.782,-724.854,850.846
-859.115,-721.774,847.23
-837.173,-729.077,856.267
-832.396,-724.916,851.381
-827.618,-720.756,846.495
-803.426,-725.573,852.603
-802.26,-724.52,851.366
-798.763,-721.361,847.653
-774.667,-725.803,853.314
-771.254,-722.606,849.555
-768.979,-720.474,847.05
-746.13,-725.611,853.519
-743.913,-723.455,850.983
-719.989,-727.183,855.789
-715.672,-722.822,850.657
-713.512,-720.642,848.091
-691.882,-726.187,855.029
-689.783,-723.983,852.435
-686.633,-720.677,848.542
-666.08,-727.012,856.404
-663.02,-723.672,852.469
-660.98,-721.445,849.846
-638.455,-725.231,854.701
-636.476,-722.982,852.051
-615.918,-728.731,859.215
-612.081,-724.191,853.862
-610.163,-721.921,851.186
-589.663,-727.365,857.985
-587.806,-725.074,855.282
-585.949,-722.783,852.58
-565.457,-727.944,859.043
-563.661,-725.633,856.316
-561.866,-723.323,853.589
-539.656,-725.874,856.968
-537.924,-723.544,854.217
-537.058,-722.379,852.841
-516.637,-726.973,858.627
-514.133,-723.45,854.466
-513.298,-722.275,853.079
-492.911,-726.594,858.536
-492.107,-725.411,857.138
-470.124,-727.098,859.483
-468.583,-724.714,856.665
-467.812,-723.523,855.256
-446.714,-726.114,858.665
-445.976,-724.913,857.245
-445.238,-723.713,855.826
-424.904,-727.243,860.343
-424.198,-726.035,858.913
-422.787,-723.619,856.055
-401.815,-725.675,858.823
-401.142,-724.459,857.385
-380.852,-727.48,861.293
-379.571,-725.034,858.398
-379.571,-725.034,858.398
-359.298,-727.806,862.009
-358.691,-726.576,860.553
-358.085,-725.347,859.097
-337.835,-727.871,862.413
-337.261,-726.635,860.948
-336.687,-725.399,859.484
-315.928,-726.436,861.034
-315.389,-725.194,859.562
-314.848,-723.952,858.091
-295.208,-727.227,862.293
-294.701,-725.98,860.814
-275.005,-729.028,864.746
-274.532,-727.776,863.26
-274.06,-726.523,861.774
-253.47,-726.825,862.447
-253.032,-725.567,860.954
-253.47,-726.825,862.447
-233.345,-728.148,864.33
-233.345,-728.148,864.33
-232.94,-726.886,862.832
-212.845,-727.976,864.435
-212.475,-726.71,862.932
-212.475,-726.71,862.932
-192.419,-727.565,864.257
-192.083,-726.296,862.748
-172.072,-726.92,863.796
-172.072,-726.92,863.796
-172.072,-726.92,863.796
-152.076,-727.316,864.572
-152.076,-727.316,864.572
-151.809,-726.04,863.055
-132.103,-727.485,865.077
-132.103,-727.485,865.077
-132.103,-727.485,865.077
-112.161,-727.428,865.312
-112.161,-727.428,865.312
-112.161,-727.428,865.312
-92.415,-728.428,866.804
-92.415,-728.428,866.804
-92.578,-729.71,868.329
-72.642,-729.206,868.031
-72.642,-729.206,868.031
-52.753,-728.477,867.464
-52.753,-728.477,867.464
-52.753,-728.477,867.464
-32.977,-728.81,868.161
-32.977,-728.81,868.161
-32.977,-728.81,868.161
-13.213,-730.207,870.126
-13.19,-728.921,868.594
-13.19,-728.921,868.594
6.601,-728.81,868.762
6.601,-728.81,868.762
6.601,-728.81,868.762
26.436,-729.762,870.198
26.436,-729.762,870.198
46.252,-729.206,869.837
46.333,-730.49,871.368
46.252,-729.206,869.837
66.053,-728.428,869.21
66.17,-729.71,870.74
66.17,-729.71,870.74
85.985,-728.709,869.847
85.985,-728.709,869.847
85.985,-728.709,869.847
105.961,-728.764,870.216
105.961,-728.764,870.216
106.148,-730.042,871.742
126.196,-729.868,871.84
126.196,-729.868,871.84
125.975,-728.592,870.315
146.019,-728.193,870.143
146.274,-729.466,871.664
166.378,-728.835,871.219
166.668,-730.105,872.736
166.958,-731.375,874.254
187.148,-730.508,873.527
187.148,-730.508,873.527
187.472,-731.774,875.041
207.351,-729.41,872.526
207.71,-730.672,874.036
207.71,-730.672,874.036
228.345,-730.597,874.26
228.345,-730.597,874.26
228.345,-730.597,874.26
248.621,-729.028,872.698
249.048,-730.281,874.197
269.35,-728.475,872.352
269.35,-728.475,872.352
270.272,-730.969,875.34
290.629,-728.919,873.206
290.629,-728.919,873.206
291.123,-730.161,874.693
312.021,-729.107,873.754
312.55,-730.343,875.235
313.079,-731.578,876.716
333.521,-729.035,873.995
333.521,-729.035,873.995
334.645,-731.494,876.943
355.715,-729.925,875.393
355.715,-729.925,875.393
357.503,-733.593,879.792
378.069,-730.537,876.462
378.069,-730.537,876.462
378.698,-731.752,877.919
399.909,-729.66,875.747
400.571,-730.868,877.197
421.826,-728.514,874.715
423.216,-730.914,877.597
423.911,-732.115,879.038
444.538,-728.29,874.794
445.993,-730.674,877.657
447.448,-733.058,880.52
468.135,-728.961,875.951
469.655,-731.328,878.794
470.414,-732.511,880.217
491.911,-729.322,876.742
493.496,-731.671,879.566
494.287,-732.845,880.978
515.859,-729.369,877.163
517.507,-731.7,879.965
519.155,-734.03,882.768
541.679,-731.411,879.987
543.39,-733.722,882.768
564.227,-728.51,876.872
566.001,-730.801,879.63
568.663,-734.237,883.766
590.463,-729.866,878.888
592.3,-732.137,881.621
594.137,-734.407,884.355
615.056,-728.604,877.757
616.955,-730.853,880.466
619.802,-734.226,884.53
642.708,-730.352,880.259
644.668,-732.578,882.943
646.627,-734.805,885.626
669.641,-730.595,880.958
